step,S,V,omega,R,J,K,N,state
3500,0.005097342025990209,5.70952034453835e-06,0.0013935059784635495,0.0007970475569437381,0.0,-0.8,200,Static Async
3600,0.005137795136135293,5.241677980321589e-06,0.0013605483577253442,0.0007505035873912621,0.0,-0.8,200,Static Async
3700,0.005191779429224236,4.833245524634388e-06,0.001331780954235451,0.0007089640903751375,0.0,-0.8,200,Static Async
3800,0.0052564851619825445,4.499078301205318e-06,0.001308331472039126,0.0006719354816415366,0.0,-0.8,200,Static Async
3900,0.0053288791093993445,4.2436767687364716e-06,0.0012863215415078067,0.0006388407114735591,0.0,-0.8,200,Static Async
4000,0.005406050716643364,4.0678190890647814e-06,0.0012667451162053922,0.0006092319593303172,0.0,-0.8,200,Static Async
4100,0.005485434210005022,3.976529432485462e-06,0.0012479457767464064,0.0005828273742765794,0.0,-0.8,200,Static Async
4200,0.005564902792193979,3.953773348247303e-06,0.0012299197744997548,0.0005594588564502763,0.0,-0.8,200,Static Async
4300,0.005642767734534075,3.986979882008374e-06,0.0012119328942961749,0.000538999861533474,0.0,-0.8,200,Static Async
0,0.06163014060471539,0.012305992165403267,0.09294118284236508,0.08617034320144402,0.0,-0.8,200,Static Async
100,0.012546011010094796,0.00015973711949969876,0.01454402199391902,0.0039410892851538485,0.0,-0.8,200,Static Async
200,0.005073239762647234,8.593895072677434e-05,0.009513139654577053,0.0038100704299132626,0.0,-0.8,200,Static Async
300,0.004411485013331592,5.9702356693553876e-05,0.007345547781832407,0.003334178528081685,0.0,-0.8,200,Static Async
400,0.0038150992848537154,4.736166263427311e-05,0.006111172758573713,0.002794444218768284,0.0,-0.8,200,Static Async
500,0.0037827977168125794,4.030817308353486e-05,0.005143682570845765,0.002405118128458213,0.0,-0.8,200,Static Async
600,0.004281075441714941,3.4879350316085435e-05,0.004379005315309548,0.0023463796620898166,0.0,-0.8,200,Static Async
700,0.0044964802176386985,2.958831831574466e-05,0.003833085900891775,0.002448197431380221,0.0,-0.8,200,Static Async
800,0.004560122716500166,2.4372318765439107e-05,0.0034246207321281252,0.002518598607143685,0.0,-0.8,200,Static Async
900,0.005096089144981236,1.996784298172268e-05,0.003137683755617693,0.0024988516783680907,0.0,-0.8,200,Static Async
1000,0.005505915514578971,1.658450093623164e-05,0.002916205309150999,0.002409233910250762,0.0,-0.8,200,Static Async
1100,0.005798817191441675,1.4089605094575586e-05,0.0027638275529235255,0.0022914106666921835,0.0,-0.8,200,Static Async
1200,0.005999087555913758,1.2348400245615933e-05,0.0026270715724392214,0.0021764330738719985,0.0,-0.8,200,Static Async
1300,0.006130972516116812,1.1095101805584385e-05,0.0024943888186808928,0.002078210186874577,0.0,-0.8,200,Static Async
1400,0.006212989870635463,1.0140299361077461e-05,0.0023691312498284934,0.0019984925196055146,0.0,-0.8,200,Static Async
1500,0.0062569663256910255,9.359333057749504e-06,0.0022492633995299994,0.0019329791117517086,0.0,-0.8,200,Static Async
1600,0.006269386866793152,8.714193501723123e-06,0.002134778729051634,0.0018755470207772716,0.0,-0.8,200,Static Async
1700,0.006253184523276546,8.193906158451112e-06,0.0020367468705968063,0.0018204699565702493,0.0,-0.8,200,Static Async
1800,0.006209284441646445,7.778302830821423e-06,0.0019576092082089548,0.0017632451748564463,0.0,-0.8,200,Static Async
1900,0.006138178307723402,7.4499744106903725e-06,0.001897984855516377,0.001700842910953447,0.0,-0.8,200,Static Async
2000,0.006041738491363126,7.213871033184871e-06,0.0018496014312454402,0.0016319537522015094,0.0,-0.8,200,Static Async
2100,0.0059247922986520075,7.081639019695283e-06,0.001806294579885326,0.0015573194083103026,0.0,-0.8,200,Static Async
2200,0.005795527122345308,7.030550707773999e-06,0.0017692682669146142,0.0014798022534891525,0.0,-0.8,200,Static Async
2300,0.005664166705325486,7.047479967702943e-06,0.0017359377995338266,0.0014037512885432142,0.0,-0.8,200,Static Async
2400,0.005540424586781048,7.116401866860798e-06,0.0017044332380295347,0.0013336082243237616,0.0,-0.8,200,Static Async
2500,0.0054311346630732124,7.224069618667561e-06,0.0016745272143793288,0.0012723489690313278,0.0,-0.8,200,Static Async
2600,0.005339304779927596,7.364745512698852e-06,0.0016433059800322835,0.00122061709514277,0.0,-0.8,200,Static Async
2700,0.0052647430998694,7.522368013222875e-06,0.0016176319310689414,0.0011768752386544497,0.0,-0.8,200,Static Async
2800,0.005205382835961239,7.669395690363507e-06,0.0015977777210537836,0.001138112138332147,0.0,-0.8,200,Static Async
